,광역시도명,시군구명,계절성,요일성,성별 편향,30대 이하,30 - 50대,50대 이상,소계(남녀합계)/sum/mean,소멸지수,pca1,pca2,pca3,군집
6,대구광역시,달서구,0.263137727173199,0.46283101137934646,0.12645928504096862,0.531483943607987,0.4166462529913886,0.6476232729116493,0.5306656729747037,0.6660595021250758,0.3767425105750329,-0.13634311320546197,0.1175713222558953,1
7,대구광역시,달성군,0.29729581782351655,0.5134531532489631,0.43753172358784737,0.5885347419358704,0.6153780926718047,0.7062492077576374,0.6212555795856685,0.6897389192471158,0.6185292482983268,0.14534029036252002,0.05557707289086323,3
8,대구광역시,동구,0.25853952266257935,0.3001169839412949,0.1458197375099703,0.2667002048223078,0.26038742015112404,0.40212954747116236,0.3135190838117726,0.6089860352155434,-0.07120733890542832,-0.12141274411885208,0.023965743184795635,2
9,대구광역시,북구,0.22052222465513452,0.40657237052004663,0.19193677035747964,0.39700791740031394,0.30941792760368575,0.4864114589935353,0.3979378773023487,0.6539162112932604,0.12887770999588788,-0.08827793607553656,0.011928720794702103,2
10,대구광역시,서구,0.7011167068097219,0.4005104753801974,0.2245667464288303,0.18079461473043715,0.19939135842016997,0.4327798200025352,0.27568039561228846,0.4644808743169398,-0.15480085923238723,-0.0011984406289343309,-0.003160472493093389,2
11,대구광역시,수성구,0.23371469235822218,0.3469105604594275,0.07628163294902468,0.38772503503539485,0.26879157323484526,0.4309544935986817,0.36313032037031445,0.5312689738919246,-0.0055371890122998145,-0.1511675628534772,0.12201659949060037,2
12,대구광역시,중구,1.0,0.38679144953738137,0.0080487274309331,0.32619449734689243,0.3260001130603554,0.4785143871213081,0.3941511481750444,0.5361262902246509,0.03626199920102243,-0.2128230088526072,0.11911889198761338,2
13,대전광역시,대덕구,0.14024523757389962,0.4765500372221628,0.4803857588282213,0.36118198042809074,0.38267161619778023,0.5974267968056787,0.45028150191561134,0.6684881602914389,0.2779220390184206,0.16966912002165757,-0.08311888267702676,1
14,대전광역시,동구,0.13830194876286397,0.32564075295118544,0.18983394967732575,0.4046498257213699,0.3011550999641976,0.4997845100773228,0.40619622026273505,0.4942319368548876,0.06151954558583157,-0.0331340020422772,0.15988330226477365,2
15,대전광역시,서구,0.22150755419312446,0.4322024885674782,0.1016605032267418,0.54910345323224,0.4815334752868907,0.5677398909874508,0.5397892589102546,0.6508803885853065,0.36909264965840943,-0.15605264163312219,0.1403576916087076,1
16,대전광역시,유성구,0.15768009634333235,0.734978198447304,0.6319338699151623,1.0000000000000002,1.0,1.0,0.9999999999999999,0.686703096539162,1.3510587490377703,0.34996094949019757,0.20135360646082362,3
17,대전광역시,중구,0.13282789577403104,0.3410613633946611,0.08034225219345945,0.31963060117143993,0.25761744144415766,0.4124857396374698,0.33812964501996645,0.5142683667273831,-0.06473821513924535,-0.14517948479261406,0.10003023074816235,2
18,부산광역시,강서구,0.15357455660170796,0.827076464957992,1.0,0.4144717141590908,0.6664625299138858,0.6076815819495499,0.5435847278655909,0.8348512446873102,0.6893070361814395,0.5878804656630806,-0.4680432322877961,3
19,부산광역시,금정구,0.09697284869717543,0.3734978198447301,0.12123848886955249,0.260351911075976,0.20095536000301495,0.36779059449866897,0.28124051530026073,0.5081967213114753,-0.15075025595652622,-0.11108085640436088,0.025084737637268005,2
20,부산광역시,기장군,0.25322969126341144,0.0,0.2801827278659994,0.7639273180255612,0.7985452900940289,0.9520851818988465,0.8251128629610853,0.5124468731026106,0.7663825063341307,0.08997361544993641,0.6828040655091423,3
21,부산광역시,남구,0.12760017516969568,0.4125279166223544,0.14937277934885057,0.3035562422892188,0.21466392809361398,0.35508936493852195,0.29518610271999335,0.5033394049787492,-0.11400981599445799,-0.08384427121444604,0.012104794688656773,2
22,부산광역시,동구,0.16537114079264278,0.40774220993299976,0.16358494670437235,0.0941823277875598,0.13088620475230361,0.22343769806059066,0.15498178143120242,0.5197328476017,-0.3549535149799133,-0.08959001827388753,-0.14106190664901175,0
23,부산광역시,동래구,0.11183490256185669,0.3821120918855681,0.005800884634906772,0.43660689688214954,0.36213231830258724,0.5519203954873874,0.4510657028490249,0.5476624165148755,0.1582247388326463,-0.20907305393114248,0.18846503822257957,2
24,부산광역시,부산진구,0.19101707904532506,0.39444858024034846,0.03328257559277778,0.3467605735024616,0.3494224500179013,0.4977436937507922,0.41204316521612,0.49180327868852447,0.06175626828125041,-0.1716347424962482,0.1514652656887044,2
25,부산광역시,북구,0.07020472958178231,0.31989790492395986,0.0334275977086505,0.340556014708877,0.29360832124215647,0.513880086195969,0.3820687331857626,0.48694596235579835,0.004127703420697049,-0.16810469081458757,0.18986829191640361,2
26,부산광역시,사상구,0.08783118020582434,0.5581197490162713,0.34406496990791086,0.2762585791799922,0.31453390868491965,0.5500443655723158,0.38387946664802164,0.5822707953855495,0.13478160842031411,0.07419760442031459,-0.1005613802900788,1
27,부산광역시,사하구,0.13496277643967597,0.4332659789428903,0.17409905010514087,0.299040569190413,0.2716086604232226,0.4738243123336291,0.3479500336086114,0.4741955069823922,-0.015304348533017691,-0.04211318383077918,0.05825814587575167,2
28,부산광역시,서구,0.15001642215896652,0.37232798043177673,0.12232615473859766,0.09966821181740873,0.08564321920518572,0.18283686145265554,0.12678789072990274,0.2884031572556162,-0.49894372804963744,-0.04621556131873295,0.007915667398621791,0
29,부산광역시,수영구,0.1857072476461573,0.23184090183983772,0.0,0.28967384143639135,0.3118393035482109,0.43166434275573573,0.35871988533345617,0.4638737097753491,-0.08788926220719137,-0.19685955381822304,0.21879689787820375,2
30,부산광역시,연제구,0.10263849354061749,0.4504945230245664,0.05583351461097796,0.28531388120306167,0.2949556238105109,0.45015844847255665,0.3474256439266934,0.6077717061323618,0.01692810603494589,-0.19635663274424636,-0.006055090153582222,2
31,부산광역시,영도구,0.14678673089555508,0.33829628841858944,0.17351896164165032,0.12277360547151059,0.10468446739150916,0.25231334769932817,0.16382807645919373,0.2355798421372191,-0.454434906230616,0.022689428044054445,0.08040197668195775,0
32,부산광역시,중구,0.17985001094810593,0.29724555992768226,0.14937277934885065,0.0830668247751147,0.11029037667941738,0.1981112942071238,0.1388599768315104,0.7364905889496053,-0.3423865502714558,-0.1835280627846962,-0.2170537222114729,2
33,부산광역시,해운대구,0.1995292314429603,0.23524407104115666,0.01138423609600464,0.43952950758800785,0.40462416853530314,0.5642540245912029,0.4721096196903558,0.5956284153005464,0.1744065288255461,-0.21979638414328875,0.2546822473370208,2
34,서울특별시,강남구,0.6057313334793082,1.0,0.28061779421361743,0.4729119503635298,0.6270327309728844,0.6171631385473444,0.5881856593723531,0.9738919247115967,0.7298379525908604,-0.10732389650660722,-0.41601970649154124,1
35,서울특별시,강동구,0.2308408145390847,0.37360416888227116,0.1636574577623086,0.30444260783115945,0.30579999623132154,0.41959690708581565,0.34354039310157425,0.6211293260473588,0.012213931433674113,-0.10598856185508365,-0.003066456515195061,2
36,서울특별시,강북구,0.1604718633676374,0.31692013187280627,0.059531578565731214,0.22954471953717354,0.20089882982532176,0.3832171377867917,0.2780774920825103,0.5045537340619307,-0.18104912833069395,-0.1644764110340019,0.0707869042605226,2
37,서울특별시,강서구,0.777753448653383,0.5378070828459002,0.16989340874483355,0.39074346904308466,0.5044941491266088,0.582165039929015,0.5013077960855103,0.5871281117182755,0.31670373263613505,-0.07265914626933367,0.04339983829973426,1
38,서울특별시,관악구,0.47468250492664776,0.3518026161863229,0.17982742368211152,0.23870782277480335,0.284572914507528,0.33724172898973254,0.30879480949558474,0.596842744383728,-0.08727455835008723,-0.09347869119716162,-0.0361534734169252,2
39,서울특별시,광진구,0.22230129187650546,0.4115707752844835,0.15394097599883966,0.2967767436846456,0.30203131771844205,0.37322854607681577,0.33411647489365215,0.6023072252580448,-0.014431152723136272,-0.11250995967072566,-0.02951326189272292,2
40,서울특별시,구로구,0.3379680315305453,0.5897054131660104,0.18004495685592053,0.35310886724879337,0.4323993291752247,0.5627582710102677,0.45916275625573044,0.7577413479052822,0.31280222760207077,-0.12958749899944758,-0.12158952988283891,1
41,서울특별시,금천구,0.25506349901467046,0.6218228225034561,0.3371039083460228,0.276785607340065,0.40879797998831713,0.5269362403346431,0.41741815945577876,0.9999999999999999,0.34629572390477337,-0.08218320734692751,-0.37332544211974994,1
42,서울특별시,노원구,0.16017079045325155,0.3594597468892904,0.03001957798564281,0.4103153784421528,0.2796924758333491,0.4864241348713398,0.39284255755971276,0.5774134790528233,0.060370373323571876,-0.20528525610291462,0.13131577818433876,2
43,서울특별시,도봉구,0.12053864681410108,0.31075188769541595,0.06859546080777312,0.22414268089642708,0.1873975390529311,0.376486246672582,0.26774383722944267,0.5506982392228293,-0.1819993550226155,-0.1736586065316002,0.03783825154186507,2
44,서울특별시,동대문구,0.1498248303043574,0.49228969477826184,0.1470524254948879,0.31511492807263414,0.30823079387212876,0.4895424008112561,0.38208303472254224,0.5901639344262294,0.08408497338664393,-0.10790312219905702,-0.016836976949867702,2
45,서울특별시,동작구,0.219071600613094,0.42592789535254677,0.1322601696758755,0.3293087546564137,0.34124441764495284,0.4442895170490556,0.38680254185980356,0.4845173041894353,0.03315358425571073,-0.08477275329518759,0.08238236812658517,2
46,서울특별시,마포구,0.2785745566017079,0.4178453684994146,0.15096802262344994,0.36245163917735707,0.41642955397689807,0.41368994802890097,0.4124666496107598,0.8336369156041286,0.20230245717810746,-0.1924394244405084,-0.11031117692610437,1
47,서울특별시,서대문구,0.19104444931026937,0.4662341805806654,0.058951490102240434,0.3038676680201709,0.2766304245416345,0.39399163392064895,0.3342094348827194,0.5822707953855495,-0.018664943794926826,-0.188999033455294,-0.015355165209111695,2
48,서울특별시,서초구,0.43704839062842143,0.7847495480165902,0.26190994126604306,0.4521781834297557,0.5496523394071869,0.6238179743947267,0.5554105097226614,0.9265330904675164,0.5982809697251816,-0.10969397257317384,-0.277081726311013,1
49,서울특별시,성동구,0.24228158528574567,0.5307880463681803,0.21064462330505382,0.23487489070154643,0.2983097476869736,0.33847128913677266,0.2978732025749122,0.644201578627808,-0.021715335308035585,-0.07906764215701165,-0.17661470224395406,2
50,서울특별시,성북구,0.15705058024961682,0.3946612783154307,0.08157494017837708,0.30433480661659906,0.2404699542105561,0.34976549626061604,0.3017902345928749,0.5361262902246509,-0.10178568533956757,-0.15487839009275875,0.02455705542768892,2
51,서울특별시,송파구,0.26861178016203197,0.45240880570030795,0.1667754332535713,0.3758669014337563,0.40401175827696023,0.46948916212447706,0.4183104164448604,0.7085610200364298,0.19525671395992933,-0.12781148027213943,-0.039771942543421035,1
52,서울특별시,양천구,0.37187978979636527,0.3621184728278206,0.11050685229497495,0.38710218357349063,0.30237049878460104,0.43767270883508674,0.3763481184739306,0.6241651487553126,0.05929459379208691,-0.152679871110859,0.055916416470832536,2
53,서울특별시,영등포구,0.49950733523100505,0.6287355099436347,0.2905518091508956,0.3451555331967852,0.5304415006877838,0.5734186842438839,0.49826554140056534,0.8057073466909532,0.4187335710647653,-0.04580279009710925,-0.18815859608518937,1
54,서울특별시,용산구,0.21846945478432245,0.41369775603530756,0.26219998549778833,0.19601854180890446,0.29655731217848463,0.3245278235517809,0.28161632790563523,0.6150576806314512,-0.0859973444109599,-0.024727458056417986,-0.1276818337775184,2
55,서울특별시,은평구,0.16200459820451063,0.3352121663298944,0.01435718947139436,0.32130750895348986,0.29553976898000706,0.4661173786284699,0.366557922018487,0.5822707953855495,0.00450523980653783,-0.22330056285749003,0.10714552006940287,2
56,서울특별시,종로구,0.2713214363915043,0.5609911730298838,0.2070915814661735,0.16893648112879855,0.23186794550490875,0.303676004563316,0.24653068553622015,0.6357012750455372,-0.11444251503461438,-0.08512779905033717,-0.23545323568425203,2
57,서울특별시,중구,0.2282953798992775,0.7649686270339252,0.28090783844536293,0.14373495274713435,0.2953984435357742,0.321371529978451,0.2649725172134885,0.8051001821493623,0.04128260885643676,-0.07722157495442401,-0.46746702219873143,1
58,서울특별시,중랑구,0.13184256623604107,0.344677230671062,0.1018055253426148,0.27573155101991936,0.28611807269780853,0.4649258461148434,0.34650875651315816,0.5901639344262294,-0.013134125344040487,-0.14927248136391827,0.05186780677435866,2
59,울산광역시,남구,0.10778410335012044,0.5188769541635644,0.3835109854252776,0.46040700947452917,0.4493960692683111,0.6049435923437698,0.5011465065318296,0.5895567698846387,0.3488809194482882,0.11802180573485653,0.017566171575040538,1
60,울산광역시,동구,0.13906831618130067,0.4945230245666274,0.4705242549488798,0.31570184579635163,0.32929770675912495,0.38809735074153884,0.3332909584095419,0.22829386763812987,-0.06033121235137934,0.3097724677227513,0.0654587482281675,0
61,울산광역시,북구,0.12264615721480171,0.5719451238966288,0.6180842578493221,0.6465797070202549,0.6372835365279166,0.6965521612371656,0.6323186128144948,0.5227686703096538,0.6311230747165785,0.3693081063270655,0.08937266370610956,3
62,울산광역시,울주군,0.1945204729581781,0.3739232159948948,0.6011891813501559,0.32624240899780804,0.3499594867059866,0.5496767651159842,0.4027153851165495,0.5840922890103217,0.16346456305329396,0.3048309571590103,-0.04650118046364524,1
63,울산광역시,중구,0.11172542150208029,0.3324470913538227,0.12508157494017824,0.2788817420676274,0.2293429309012795,0.3705285841044492,0.2898722872765583,0.4954462659380691,-0.1394192405995625,-0.09994352139953966,0.06618028749773773,2
64,인천광역시,강화군,0.19129078169476685,0.14814420929490535,0.17989993474004778,0.0429527950459353,0.03495449320695698,0.13411078717201164,0.07288380954802376,0.3570127504553734,-0.6193334112439819,-0.025126223779758896,0.031837010406711025,0
65,인천광역시,계양구,0.1525071162688854,0.332021695203658,0.2503081719962294,0.2959023560554339,0.2913471141344288,0.48032703764735707,0.3531136829158608,0.6520947176684881,0.042433301190612775,-0.03740547256340979,-0.006642889305707529,2
66,인천광역시,남동구,0.1768392818042479,0.4203977454004038,0.25016314988035665,0.38927018577742656,0.39142437204394287,0.5420585625554569,0.43947033464007,0.7510625379477838,0.2518598238785148,-0.06530559953187746,-0.041479586369415164,1
67,인천광역시,동구,0.14054631048828553,0.3670105285547162,0.24523239794068594,0.04151544551846398,0.038063652980082574,0.06032450247179616,0.04618442944019019,0.5919854280510016,-0.5175379401184237,-0.054705499371030544,-0.27694533407773225,0
68,인천광역시,미추홀구,0.17793409240201447,0.36732957566733976,0.21789572909868754,0.25678249308275547,0.24381465639073657,0.3317277221447585,0.27854229202784664,0.5938069216757741,-0.10944679713222664,-0.05573166043171389,-0.058046017605791145,2
69,인천광역시,부평구,0.17801620319684686,0.34893119217271046,0.1843956203321006,0.28496652173392273,0.2863913018899924,0.40763087843833185,0.3259359958557324,0.5895567698846387,-0.03318794350101309,-0.07770912107770969,0.008730314179724141,2
70,인천광역시,서구,0.1862820232099847,0.4967563543549928,0.41280545283155684,0.37895720291781965,0.38255855584239395,0.44524020788439594,0.392735296033866,0.6982392228293867,0.19985628167706354,0.09433499679371125,-0.14185550664363628,1
71,인천광역시,연수구,0.1639205167506023,0.4125279166223544,0.28076281632949035,0.5010840011019682,0.43614916429553985,0.45181898846495117,0.4509767155090631,0.813600485731633,0.30796840818584836,-0.060203126934048556,-0.0652104933968809,1
72,인천광역시,옹진군,0.1889095686446245,0.2342869297032858,0.2585744326009716,0.0,0.0,0.0,0.0,0.0,-0.8376651624394443,0.16541910901333912,0.09948223252358566,0
73,인천광역시,중구,0.30025180643748633,0.25864085930022285,0.5591327677470815,0.2329704025776469,0.33363168704893637,0.3690708581569273,0.3125322777739816,0.8712811171827564,0.06342445679370143,0.15142168762338937,-0.23998223898850782,1
