기타관광,레저스포츠,문화관광,쇼핑,자연관광,역사.체험관광,총 관광지 수,도시비율,임야면적 비율,농업용지 비율,해면비율,육지 도시화 정도,해면 도시화 정도,도시지역 인구 (명),1인당 주거지역 (㎡),1인당 상업지역 (㎡),1인당 공업지역 (㎡),지역총면적(㎡),관광/여가/오락,생활서비스,소매,숙박,스포츠,음식,학문/교육,계절성,요일성,성별 편향,30대 이하,30 - 50대,50대 이상,소계(남녀합계)/sum/mean,소멸지수,cluster,gmm_cluster,kmeans_cluster,pca1,pca2
0.7165668662674651,0.188235294117647,0.0878730459497868,0.0836940836940836,0.3241626794258372,0.1558901682905226,0.2124063425683917,1.0,0.95506531562967,0.2265410307503999,0.0,0.0294386872510897,0.0,0.0349938752369835,0.7445834187683684,0.9551886792452832,0.1337165330509756,0.6695019974663587,0.032258064516129,0.0249999999999999,0.0769230769230769,0.2833333333333334,0.0192307692307692,0.03125,0.0277777777777777,0.1693398292095467,0.3008614272040834,0.3575520266840692,0.151257081940901,0.1213420264184363,0.2729116491317023,0.0229213908085612,0.2701882210078931,2,6,2,-1.590149024236987,0.1604165126583356
0.3892215568862275,0.1656862745098039,0.0521080056845096,0.0432900432900432,0.2870813397129186,0.1523472099202834,0.1425335424289945,1.0,0.7512024740007098,0.6052934521271558,0.0,0.024275815461581,0.0,0.0576805438971707,0.558369216048117,0.3826650943396226,0.0533958553925275,0.4878440080041824,0.032258064516129,0.0249999999999999,0.0769230769230769,0.15,0.0384615384615384,0.03125,0.0555555555555555,0.1398620538646814,0.3009677762416246,0.4194039591037633,0.206547127097632,0.1444157606135409,0.2897959183673468,0.0330858108097371,0.4074074074074074,2,6,2,-1.2596177365945187,0.0076233716069142
0.6626746506986028,0.957843137254902,0.2181430601610611,0.3275613275613275,0.5275119617224879,0.4924712134632418,0.5656037637219028,1.0,0.8393347132105198,0.231716261956443,0.0,0.2963993090915823,0.0,0.3972732281827137,0.2781423005946278,0.126375786163522,0.0625724802097514,0.6125747683945473,0.4838709677419355,0.325,0.4999999999999999,0.5,0.3076923076923076,0.4375,0.4166666666666666,0.0219509524852203,0.3014995214293307,0.284823435573925,0.3284583228526598,0.2469991897341197,0.3736722017999745,0.0660349624902471,0.5792349726775955,4,5,4,-0.4948027507829826,1.1154674136789913
0.3512974051896207,0.0568627450980392,0.0326859308384651,0.0346320346320346,0.1339712918660286,0.0947741364038972,0.0709182784457222,1.0,0.9801626267134536,0.1174298982715349,0.0,0.2148701119029675,0.0,0.0568563192830612,0.7550064930626752,0.6676493710691823,0.2162557353905107,0.1652925085731153,0.032258064516129,0.0249999999999999,0.0769230769230769,0.0833333333333333,0.0192307692307692,0.03125,0.0277777777777777,0.1416958616159404,0.3014995214293307,0.2984555144659561,0.1134428114556757,0.083193578171814,0.1700342248700722,0.0045367652784111,0.3387978142076502,2,6,2,-1.2372649604875228,-0.3003132013463757
0.6187624750499001,0.4088235294117648,0.1210326859308384,0.075036075036075,0.3612440191387559,0.3480956598759965,0.30963582505663,1.0,0.9298404933573102,0.2438176358132442,0.0,0.0058221246222861,0.0,0.0248739756011299,1.0,0.5890330188679245,0.0,0.8039168501489525,0.032258064516129,0.0249999999999999,0.1153846153846154,0.5666666666666668,0.0384615384615384,0.0625,0.0277777777777777,0.0833424567549815,0.3002233329788361,0.4360815024291204,0.4024818235174341,0.3390774275000471,0.6329826340474077,0.1095243467773075,0.28354584092289,2,6,2,-1.5226524410284594,0.5510441390333521
0.2335329341317365,0.3098039215686275,0.1070582662245381,0.0505050505050505,0.5550239234449759,0.3658104517271922,0.2768775047917756,1.0,0.9357493035285518,0.2313586847107058,0.0,0.0113357339062887,0.0,0.0521841952273903,0.4291572688127947,0.2207154088050314,0.167448192406595,1.0,0.064516129032258,0.075,0.1538461538461538,0.4666666666666667,0.0384615384615384,0.09375,0.0555555555555555,0.2052496168162908,0.300648729129001,0.4855340439417011,0.3335130020242673,0.2993178691891688,0.5559259728736214,0.0901497370900822,0.4681238615664844,2,6,2,-1.3098648070046928,0.4701504802458715
0.3712574850299401,0.1,0.0601610611084793,0.023088023088023,0.1961722488038277,0.0903454384410983,0.1073357727827147,1.0,0.9437676856721676,0.1673875654480133,0.0,0.0089994989643186,0.0,0.0195597760173406,0.6025562162531611,0.4300314465408805,0.0104875712196843,0.4985227561874218,0.0,0.0,0.0384615384615384,0.2333333333333333,0.0,0.0,0.0277777777777777,0.2024852200569302,0.3010741252791658,0.5180915089551157,0.2247415765328734,0.1763082025287833,0.3572696159209025,0.0454574346538948,0.241044323011536,2,6,2,-1.372739220042404,-0.0912723368450882
0.3053892215568862,0.3009803921568628,0.043107531975367,0.0202020202020201,0.305023923444976,0.1913197519929141,0.1601324272521345,1.0,0.8540760612366757,0.3481836528517348,0.0,0.0043608007322867,0.0,0.0289025062196323,0.460153099583077,0.3911163522012578,0.3107951394141077,0.547395696935145,0.032258064516129,0.0249999999999999,0.0769230769230769,0.2,0.0192307692307692,0.0625,0.0277777777777777,0.1538208889862053,0.3007550781665422,0.4333985932854761,0.2904883395019584,0.2579283574214702,0.5387755102040815,0.0791041835173199,0.3867638129933211,2,6,2,-1.2571518300283877,0.1330063425045478
0.1417165668662674,0.3549019607843138,0.1608242539081004,0.1818181818181818,0.1578947368421052,0.2072630646589902,0.2432479526049834,1.0,0.3738679604688866,0.708927598386825,0.0,0.9052470806508606,0.0,0.6081563324888698,0.2241131843346319,0.1057389937106918,0.2106590026723138,0.1208746692241878,0.6451612903225807,0.4750000000000001,0.6923076923076922,0.1,0.3269230769230768,0.5,0.6388888888888888,0.1529724107729359,0.4859087525257892,0.3616126459285038,0.6237498053589186,0.5024684844259363,0.5050196476105969,0.5380341425354717,0.6545233758348512,7,3,7,0.6038464414514125,0.507659423860094
0.1497005988023952,0.1147058823529411,0.0774514448128848,0.0028860028860028,0.0777511961722488,0.1399468556244464,0.0933960620317128,1.0,0.3236058779276023,0.8568963491360377,0.0,0.9975261088420426,0.0,0.3223720061141376,0.2253434488415009,0.0414701257861635,0.0458327030706398,0.0318899677894522,0.1935483870967742,0.225,0.2692307692307692,0.0166666666666666,0.1538461538461538,0.1875,0.3055555555555555,0.1562568425662359,0.381686695735403,0.0720034805307808,0.301028902703415,0.2155307241515762,0.2935099505640764,0.270715378760311,0.5421979356405585,3,1,3,0.0370085624541902,-0.34225654436686
0.153692614770459,0.0617647058823529,0.1177167219327332,0.1616161616161616,0.0322966507177033,0.1576616474756421,0.1299878027530928,1.0,0.7838600783641767,0.1565207798861149,0.0,1.0000000000000002,0.0,0.1607602295685646,0.2844644931993711,0.3421776729559749,0.0007058942167095,0.0254772276965398,0.1935483870967742,0.15,0.3846153846153846,0.1166666666666666,0.0576923076923076,0.1875,0.1666666666666666,0.1807532296912634,0.3989152398170793,0.1301573489957217,0.2354498305125349,0.1776460834008555,0.2490302953479527,0.2292607853450563,0.6502732240437158,3,1,3,-0.1800222479088701,-0.3818621114753622
0.0838323353293412,0.2058823529411764,0.1897205116058739,0.264069264069264,0.1076555023923444,0.1736049601417183,0.2289597490852064,1.0,0.4704988634529448,0.4140268033543283,0.0,1.0000000000000002,0.0,0.6446665988667291,0.187717859339758,0.1224449685534591,0.0533454343770483,0.0645134541005852,0.7419354838709677,0.55,0.8846153846153844,0.1666666666666666,0.3269230769230768,0.5,0.6666666666666665,0.1476899496387126,0.4127406146974366,0.1696758755710245,0.4176578389449856,0.3539260208407922,0.4797566231461528,0.4221567353087463,0.6174863387978141,7,3,7,0.7334397291908205,0.3494168662944545
0.0878243512974051,0.2147058823529411,0.1191378493604926,0.2539682539682539,0.0466507177033492,0.1186891054030115,0.1580414706394842,1.0,0.1827804319907487,0.5495817456488853,0.0,1.0000000000000002,0.0,0.4362485788576519,0.1854965484245779,0.1350235849056603,0.0425553370644884,0.024612944899193,0.4193548387096774,0.325,0.5769230769230769,0.0833333333333333,0.2499999999999999,0.34375,0.3888888888888888,0.1325815633895334,0.3917898543018182,0.1798999347400477,0.4147711619773139,0.3965403531251767,0.5054252757003422,0.4497507559951246,0.5664845173041894,7,7,7,0.4676061306085458,-0.058387173198365
0.0738522954091816,0.0568627450980392,0.0871624822359071,0.1702741702741702,0.0,0.1744906997342781,0.0993204391008886,1.0,0.2626500132698813,0.0067001996059038,0.0,1.0000000000000002,0.0,0.2148129708364133,0.1957145786344064,0.1452437106918239,0.0,0.0079323864389858,0.1612903225806451,0.175,0.2307692307692307,0.0333333333333333,0.0576923076923076,0.1875,0.1111111111111111,0.3172761112327567,0.3927469956396891,0.0781669204553694,0.1721705175656091,0.1611392715144435,0.3083660793509949,0.2223078548807172,0.5245901639344261,3,1,3,0.0202002529892706,-0.652315191803249
0.0,0.2627450980392157,0.19090478446234,0.4574314574314574,0.0681818181818181,0.1851195748449956,0.2524830109775222,1.0,0.3445314219774049,0.0794883145401584,0.0,1.0000000000000002,0.0,0.8151004628104692,0.1329369147700088,0.0894261006289308,0.1070438158624514,0.0326600846610393,0.806451612903226,0.5250000000000001,0.7307692307692306,0.1,0.4615384615384615,0.59375,0.75,0.263137727173199,0.4628310113793464,0.1264592850409686,0.531483943607987,0.4166462529913886,0.6476232729116493,0.5306656729747037,0.6660595021250758,7,3,7,1.0322849300307533,0.3813714486599789
0.2395209580838323,0.3470588235294117,0.135243960208432,0.0678210678210678,0.2667464114832535,0.5482728077945085,0.3007492594528663,1.0,0.6623315674436667,0.4431534174277173,0.0,0.8852181154765937,0.0,0.3994347306698076,0.2824482263686693,0.1010220125786163,0.3781071950789089,0.2340223121069944,0.1935483870967742,0.175,0.2692307692307692,0.05,0.1538461538461538,0.25,0.2777777777777777,0.2972958178235165,0.5134531532489631,0.4375317235878473,0.5885347419358704,0.6153780926718047,0.7062492077576373,0.6212555795856685,0.6897389192471158,0,8,0,-0.0239880366041922,0.3491247031738341
0.3692614770459081,0.1872549019607843,0.1345333964945523,0.2972582972582972,0.1507177033492822,0.6271036315323296,0.3094615786722425,1.0,0.6730784088309052,0.3101085380969967,0.0,0.8051341310626384,0.0,0.5083614020015148,0.2126990636320142,0.2167845911949685,0.0147229365199415,0.0985580633616283,0.3548387096774194,0.3500000000000001,0.4999999999999999,0.1666666666666666,0.2307692307692307,0.40625,0.3611111111111111,0.2585395226625793,0.3001169839412949,0.1458197375099703,0.2667002048223078,0.260387420151124,0.4021295474711623,0.3135190838117726,0.6089860352155433,7,1,7,0.0636058609273825,0.2508632340938059
0.0778443113772454,0.2892156862745099,0.1878256750355281,0.6248196248196248,0.131578947368421,0.1594331266607617,0.2861125631643143,1.0,0.5454197633060359,0.2156390296043154,0.0,1.0000000000000002,0.0,0.654085224521517,0.1597635158225685,0.1601808176100629,0.0589925881107245,0.0500543180968348,0.4516129032258065,0.3500000000000001,0.6538461538461537,0.0666666666666666,0.3269230769230768,0.4375,0.4444444444444444,0.2205222246551345,0.4065723705200466,0.1919367703574796,0.3970079174003139,0.3094179276036857,0.4864114589935352,0.3979378773023487,0.6539162112932604,7,7,7,0.5551695677213766,0.1889797981763965
0.0459081836327345,0.0333333333333333,0.0419232591189009,0.277056277056277,0.0,0.0159433126660761,0.0411221467154556,1.0,0.1194968884980794,0.0842092970746271,0.0,1.0000000000000002,0.0,0.2426028497224502,0.1630100471601394,0.1591981132075471,0.1288761155649674,0.0078734824621716,0.1935483870967742,0.175,0.3076923076923076,0.0833333333333333,0.0576923076923076,0.1875,0.1111111111111111,0.7011167068097219,0.4005104753801974,0.2245667464288303,0.1807946147304371,0.1993913584201699,0.4327798200025351,0.2756803956122884,0.4644808743169398,3,1,3,0.1255556764597431,-0.6511348059466491
0.0698602794411177,0.2872549019607843,0.1790620558976788,0.2857142857142857,0.0921052631578947,0.2798937112488928,0.2556194458964976,1.0,0.5461190192272746,0.2366301361351176,0.0,1.0000000000000002,0.0,0.6247000232240083,0.1559018522315631,0.095125786163522,0.0,0.0404504626800862,0.4193548387096774,0.3500000000000001,0.3846153846153846,0.0333333333333333,0.3653846153846153,0.375,0.6388888888888888,0.2337146923582221,0.3469105604594275,0.0762816329490246,0.3877250350353948,0.2687915732348452,0.4309544935986816,0.3631303203703144,0.5312689738919246,7,7,7,0.4629498012373082,0.0823400374559591
0.1097804391217564,0.0235294117647058,0.13216485078162,0.4718614718614718,0.0,0.1116031886625332,0.1536853110297961,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.1217347878949788,0.1439067732895906,0.764937106918239,0.0,0.0022244600314694,0.1612903225806451,0.2,0.6538461538461537,0.1,0.0576923076923076,0.25,0.1666666666666666,1.0,0.3867914495373813,0.0080487274309331,0.3261944973468924,0.3260001130603554,0.478514387121308,0.3941511481750444,0.5361262902246509,3,1,3,0.2618446642808977,-0.4966521700092958
0.1616766467065868,0.1372549019607843,0.0686878256750355,0.2799422799422799,0.0669856459330143,0.1018600531443755,0.1163965847708659,1.0,0.4460842475878606,0.2009623181415199,0.0,1.0000000000000002,0.0,0.2622127167384384,0.1976966714510286,0.0550314465408805,0.2572984419906217,0.0361604956549519,0.2903225806451613,0.225,0.3846153846153846,0.1,0.1153846153846153,0.1875,0.2222222222222222,0.1402452375738996,0.4765500372221628,0.4803857588282213,0.3611819804280907,0.3826716161977802,0.5974267968056786,0.4502815019156113,0.6684881602914389,3,1,3,0.1458848995554389,-0.1970903026362097
0.2994011976047904,0.1274509803921568,0.0871624822359071,0.1962481962481962,0.0885167464114832,0.16651904340124,0.146018470116745,1.0,0.6748386120426333,0.2348216041542327,0.0,0.8740646086937917,0.0,0.3335620316301887,0.1952361424372907,0.1375786163522012,0.0113951494983108,0.0735451197351246,0.2580645161290322,0.225,0.4615384615384614,0.1333333333333333,0.0961538461538461,0.25,0.1944444444444444,0.1383019487628639,0.3256407529511854,0.1898339496773257,0.4046498257213699,0.3011550999641976,0.4997845100773227,0.406196220262735,0.4942319368548876,3,1,3,-0.036877500702271,-0.1180604653754907
0.1656686626746507,0.3774509803921569,0.1700615821885362,0.3088023088023087,0.1184210526315789,0.2072630646589902,0.265725736190974,1.0,0.5487952474859014,0.2777078668084715,0.0,0.7793194047867744,0.0,0.713984951449679,0.1433599890643155,0.0939465408805031,0.0100842030958503,0.0508592650216267,0.7419354838709677,0.5750000000000001,0.8461538461538459,0.0833333333333333,0.423076923076923,0.59375,0.7222222222222221,0.2215075541931244,0.4322024885674782,0.1016605032267417,0.54910345323224,0.4815334752868907,0.5677398909874507,0.5397892589102546,0.6508803885853066,7,3,7,0.7803862358363945,0.5817178193343674
0.2894211576846307,0.3352941176470588,0.2472761724301279,0.2958152958152957,0.0980861244019138,0.2302922940655447,0.3258407388046698,1.0,0.5300302877477465,0.3541379217812639,0.0,1.0000000000000002,0.0,0.5405167873151375,0.1543981956120566,0.1519261006289308,0.0967075076892048,0.0955108782562311,0.5161290322580645,0.3500000000000001,0.5384615384615383,0.1166666666666666,0.4038461538461538,0.5,0.5555555555555556,0.1576800963433323,0.734978198447304,0.6319338699151623,1.0000000000000002,1.0,1.0,1.0,0.686703096539162,0,8,0,0.7529412372484544,0.6947507009602527
0.1437125748502993,0.1009803921568627,0.1189009947891994,0.2929292929292929,0.0418660287081339,0.2356067316209034,0.1695417320090608,1.0,0.6518183767282755,0.2365294578144374,0.0,0.909239805164013,0.0,0.3447292885104909,0.1873761191989611,0.1615566037735849,0.0,0.0325540121674757,0.3870967741935484,0.275,0.4999999999999999,0.1666666666666666,0.1153846153846153,0.28125,0.2777777777777777,0.132827895774031,0.3410613633946611,0.0803422521934594,0.3196306011714399,0.2576174414441576,0.4124857396374697,0.3381296450199664,0.5142683667273831,3,1,3,0.1042359144422394,-0.1355334206266324
0.4491017964071855,0.3901960784313726,0.1371387967787777,0.111111111111111,0.2739234449760764,0.1594331266607617,0.2578846488935354,0.5524451934573551,0.166436815807825,0.4705776435630482,0.4475548065426449,0.8351652936815752,0.093254947059761,0.2173752013126877,0.4762148862005331,0.5742924528301887,1.0,0.0985625336200917,0.0967741935483871,0.125,0.2692307692307692,0.05,0.1923076923076923,0.1875,0.1944444444444444,0.1535745566017079,0.827076464957992,1.0,0.4144717141590908,0.6664625299138858,0.6076815819495499,0.5435847278655909,0.8348512446873102,0,8,0,-0.213729701639175,0.122440442350718
0.0419161676646706,0.1862745098039216,0.0580293699668403,0.1717171717171716,0.1028708133971291,0.4100974313551817,0.1596096880989719,1.0,0.6964070556275179,0.1573678077534198,0.0,1.0000000000000002,0.0,0.3358464847503267,0.1523819287813546,0.0632861635220126,0.0242020874300408,0.0342577055191714,0.2903225806451613,0.225,0.3076923076923076,0.0666666666666666,0.173076923076923,0.25,0.2777777777777777,0.0969728486971754,0.3734978198447301,0.1212384888695524,0.260351911075976,0.2009553600030149,0.3677905944986689,0.2812405153002607,0.5081967213114753,3,1,3,0.0410095553751299,-0.2243470351534229
0.2315369261477045,0.3764705882352942,0.2027475130270014,0.2929292929292929,0.5370813397129184,0.5686448184233835,0.4255096706743334,0.980043562539254,0.7254033752764717,0.3308634353999009,0.0199564374607461,0.99265003199627,0.0199564374607462,0.2711198070434015,0.3303943681224797,0.1226415094339622,0.2434326627338274,0.1184663277929789,0.1612903225806451,0.125,0.2692307692307692,0.1,0.1153846153846153,0.21875,0.2222222222222222,0.2532296912634114,0.0,0.2801827278659994,0.7639273180255612,0.7985452900940289,0.9520851818988464,0.8251128629610853,0.5124468731026106,0,8,0,-0.0421048149392878,0.4263531141696376
0.2514970059880239,0.0676470588235294,0.104926575082899,0.202020202020202,0.2200956937799043,0.1116031886625332,0.153336818261021,0.5489819243372434,0.2182331343190229,0.0214574810482675,0.4510180756627566,0.8338897695670533,0.4510180756627566,0.389090180494565,0.131467432164582,0.0797955974842767,0.0924721423889477,0.0131005823675016,0.2580645161290322,0.25,0.3076923076923076,0.05,0.173076923076923,0.25,0.3055555555555555,0.1276001751696956,0.4125279166223544,0.1493727793488505,0.3035562422892188,0.2146639280936139,0.3550893649385219,0.2951861027199933,0.5033394049787492,5,0,5,0.0886466277095336,-0.4911057807380343
0.2215568862275449,0.0,0.0402652771198483,0.1212121212121211,0.0633971291866028,0.1496899911426041,0.0660393796828715,0.7923489695106243,0.2635707899735522,0.0157088560603253,0.2076510304893755,0.9235219997035756,0.2076510304893757,0.1312414522746626,0.0996855990704668,0.5672169811320754,0.1003882418191902,0.0039108808546479,0.064516129032258,0.075,0.3076923076923076,0.1333333333333333,0.0576923076923076,0.09375,0.0555555555555555,0.1653711407926427,0.4077422099329997,0.1635849467043723,0.0941823277875598,0.1308862047523036,0.2234376980605906,0.1549817814312024,0.5197328476016999,5,0,5,-0.2760576507515334,-0.7709551710813388
0.0778443113772454,0.0970588235294117,0.0589767882520132,0.2510822510822511,0.0035885167464114,0.2692648361381753,0.1150026136957658,1.0,0.2898950851772203,0.0432039811355993,0.0,1.0000000000000002,0.0,0.4147322180749573,0.1196432232930079,0.0833333333333333,0.002823576866838,0.0074922659728212,0.3225806451612903,0.25,0.3461538461538461,0.1166666666666666,0.1923076923076923,0.25,0.3611111111111111,0.1118349025618566,0.3821120918855681,0.0058008846349067,0.4366068968821495,0.3621323183025872,0.5519203954873874,0.4510657028490249,0.5476624165148755,3,1,3,0.3696622742779601,-0.3001124641013774
0.1037924151696606,0.1343137254901961,0.0921364282330648,0.4069264069264069,0.0454545454545454,0.2781222320637733,0.1749433699250739,1.0,0.3617119189760332,0.0259126296327678,0.0,1.0000000000000002,0.0,0.5402496353223507,0.1062811837878477,0.2672955974842767,0.0,0.0146644498857598,0.4516129032258065,0.4,0.8076923076923077,0.2166666666666666,0.2884615384615384,0.5,0.4166666666666666,0.191017079045325,0.3944485802403484,0.0332825755927777,0.3467605735024616,0.3494224500179013,0.4977436937507922,0.41204316521612,0.4918032786885244,7,7,7,0.5719566247179885,0.0090451336947339
0.0998003992015967,0.0950980392156863,0.0506868782567503,0.1327561327561327,0.0287081339712918,0.1293179805137289,0.0723122495208224,1.0,0.6209617054081633,0.0559932805501734,0.0,1.0000000000000002,0.0,0.4232795639350881,0.1177294785045451,0.0428459119496855,0.0,0.0200052588615731,0.2580645161290322,0.2,0.2692307692307692,0.0833333333333333,0.1538461538461538,0.21875,0.2777777777777777,0.0702047295817822,0.3198979049239598,0.0334275977086504,0.340556014708877,0.2936083212421564,0.5138800861959689,0.3820687331857626,0.4869459623557983,3,1,3,0.1307201443141716,-0.3698385050097355
0.1037924151696606,0.1333333333333333,0.038844149692089,0.2496392496392496,0.0215311004784688,0.1071744906997343,0.0794563512807109,1.0,0.3762135170680262,0.0373016375780054,0.0,1.0000000000000002,0.0,0.3093331673752771,0.137721276741166,0.0461871069182389,0.1630615640599002,0.0182068703055157,0.2903225806451613,0.2,0.3846153846153846,0.1,0.173076923076923,0.1875,0.1666666666666666,0.0878311802058243,0.5581197490162713,0.3440649699079108,0.2762585791799922,0.3145339086849196,0.5500443655723158,0.3838794666480216,0.5822707953855495,3,1,3,0.1901626282551689,-0.3525541248077993
