광역시도,시군구명,기타관광,레저스포츠,문화관광,쇼핑,자연관광,역사.체험관광,총 관광지 수,도시비율,임야면적 비율,농업용지 비율,해면비율,육지 도시화 정도,해면 도시화 정도,도시지역 인구 (명),1인당 주거지역 (㎡),1인당 상업지역 (㎡),1인당 공업지역 (㎡),지역총면적(㎡),관광/여가/오락,생활서비스,소매,숙박,스포츠,음식,학문/교육,계절성,요일성,성별 편향,30대 이하,30 - 50대,50대 이상,소계(남녀합계)/sum/mean,소멸지수,pca1,pca2,cluster
강원도,철원군,16.333333333333332,15.666666666666666,23.75,4.5,20.0,16.083333333333332,96.33333333333331,1.0,67.1577233612586,23.27512804005358,0.0,-94.05089460374808,0.0,38000.0,163.39,19.47,10.59,889702643.0,0.2,0.2,0.3,1.0,0.3,0.3,0.2,-2.0149999999999864,-0.01,31.91,196.62,191.9,291.36,1031.81,0.8320000000000001,-1.2596177365945187,0.007623371606914269,1
강원도,춘천시,27.75,83.0,82.16666666666667,20.916666666666668,36.75,48.083333333333336,298.6666666666667,1.0,75.0367716137742,8.910100790031077,0.0,-39.931289680170565,0.0,261724.0,81.39,6.43,12.41,1116409317.0,1.6,1.4,1.4,3.1,1.7,1.6,1.5,-23.554999999999943,0.04,13.349999999999996,298.4,300.78,357.53,1446.51,1.115,-0.49480275078298264,1.1154674136789913,3
강원도,태백시,14.75,6.416666666666667,16.916666666666668,4.0,9.333333333333334,10.666666666666666,62.083333333333336,1.0,87.62682873406577,4.515488988680271,0.0,-56.14572189521331,0.0,37457.0,220.93,33.97,42.89,303443268.0,0.2,0.2,0.3,0.6,0.2,0.3,0.1,-1.6800000000000068,0.0399999999999999,15.230000000000004,118.89,126.92,196.88,672.49,0.7190000000000001,-1.2372649604875228,-0.3003132013463757,1
강원도,평창군,25.916666666666668,36.333333333333336,48.0,6.333333333333333,25.166666666666668,34.5,176.25,1.0,83.12801512808576,9.375430499096614,0.0,-97.7209432433646,0.0,16387.0,292.62,29.97,0.0,1464186616.0,0.2,0.2,0.4,3.5,0.3,0.4,0.1,-12.339999999999971,-0.0799999999999999,34.21000000000001,360.2000000000001,398.51,562.1,1993.87,0.628,-1.5226524410284594,0.5510441390333521,5
강원도,홍천군,9.833333333333334,27.916666666666668,43.083333333333336,4.916666666666667,38.66666666666666,36.16666666666666,160.58333333333334,1.0,83.65626450506274,8.896351002800609,0.0,-96.62440302122964,0.0,34379.0,125.58,11.23,33.21,1820581130.0,0.3,0.4,0.5,2.9,0.3,0.5,0.2,9.930000000000009,-0.04,41.03,302.62,356.31,501.31,1750.02,0.932,-1.3098648070046928,0.4701504802458715,5
강원도,화천군,15.583333333333334,10.083333333333334,26.58333333333333,3.333333333333333,13.666666666666666,10.25,79.5,1.0,84.37311024032489,6.436492918309187,0.0,-97.0890307179473,0.0,12886.0,176.32,21.88,2.08,909111997.0,0.1,0.1,0.2,1.5,0.1,0.2,0.1,9.425000000000011,0.0,45.52,211.81,225.75,344.5900000000001,1187.52,0.5579999999999999,-1.372739220042404,-0.09127233684508822,1
강원도,횡성군,12.833333333333334,27.166666666666668,20.58333333333333,3.1666666666666665,21.25,19.75,104.75,1.0,76.35465248740891,13.388578834114432,0.0,-98.01156964440474,0.0,19041.0,134.65,19.9,61.64,997941904.0,0.2,0.2,0.3,1.3,0.2,0.4,0.1,0.5349999999999966,-0.03,33.84,266.7,312.38,487.78,1611.0,0.7979999999999999,-1.2571518300283875,0.1330063425045478,5
광주광역시,광산구,6.0,31.75,62.0,12.5,11.0,21.25,144.5,1.0,33.42390624605921,27.26013401531849,0.0,81.15564925274911,0.0,400654.0,65.58,5.38,41.78,222710812.0,2.1,2.0,1.9,0.7,1.8,1.8,2.3,0.3799999999999386,17.379999999999995,23.93999999999997,544.9300000000002,571.9300000000002,461.15,7387.12,1.239,0.6038464414514125,0.507659423860094,2
광주광역시,남구,6.333333333333333,11.333333333333334,32.666666666666664,2.1666666666666665,5.416666666666667,14.916666666666666,72.83333333333333,1.0,28.930461200689024,32.949922344453114,0.0,99.50799539464008,0.0,212379.0,65.94,2.11,9.09,60975041.0,0.7,1.0,0.8,0.2,0.9,0.8,1.1,0.9799999999999898,7.579999999999983,-16.0,275.5,267.38,294.29,4022.63,1.054,0.0370085624541902,-0.34225654436686004,7
광주광역시,동구,6.5,6.833333333333333,46.833333333333336,11.333333333333334,2.25,16.583333333333332,90.33333333333331,1.0,70.07732285059824,6.018636382032206,0.0,100.0,0.0,105909.0,83.24,17.41,0.14,49319448.0,0.7,0.7,1.1,0.8,0.4,0.8,0.6,5.454999999999997,9.200000000000005,-7.980000000000004,220.75,227.17,259.2,3500.88,1.232,-0.18002224790887014,-0.3818621114753622,7
광주광역시,북구,3.583333333333333,19.08333333333333,72.16666666666667,17.25,7.5,18.08333333333333,137.66666666666666,1.0,42.062737553669976,15.9204214521417,0.0,100.0,0.0,424707.0,54.93,6.23,10.58,120270455.0,2.4,2.3,2.4,1.1,1.8,1.8,2.4,-0.5849999999999795,10.5,-2.5300000000000007,372.87,414.27,441.22,5928.68,1.178,0.7334397291908205,0.34941686629445456,2
광주광역시,서구,3.75,19.83333333333333,47.333333333333336,16.666666666666668,3.25,12.916666666666666,103.75,1.0,16.34062468153486,21.132866138731657,0.0,100.0,0.0,287401.0,54.28,6.87,8.44,47748555.0,1.4,1.4,1.6,0.6,1.4,1.3,1.4,-3.345000000000028,8.530000000000001,-1.1200000000000043,370.46,459.5,461.47,6275.98,1.094,0.4676061306085458,-0.05838717319836505,0
대구광역시,남구,3.1666666666666665,6.416666666666667,36.083333333333336,11.833333333333334,0.0,18.166666666666668,75.66666666666667,1.0,23.48098887117473,0.2576403282957845,0.0,100.0,0.0,141519.0,57.27,7.39,0.0,17430501.0,0.6,0.8,0.7,0.3,0.4,0.8,0.4,30.395,8.620000000000005,-15.149999999999991,167.92000000000004,209.65,306.01,3413.37,1.025,0.020200252989270657,-0.652315191803249,7
대구광역시,달서구,0.0833333333333333,23.916666666666668,72.58333333333333,28.416666666666668,4.75,19.166666666666668,148.91666666666666,1.0,30.80121102795749,3.056535127066905,0.0,100.0,0.0,536989.0,38.9,4.55,21.23,62374781.0,2.6,2.2,2.0,0.7,2.5,2.1,2.7,20.504999999999995,15.20999999999998,-8.490000000000009,467.9,480.84,573.6500000000002,7294.38,1.258,1.0322849300307533,0.38137144865997896,2
대구광역시,달성군,10.083333333333334,31.08333333333333,53.0,5.916666666666667,18.58333333333333,53.333333333333336,172.0,1.0,59.21263802942232,17.040416505035385,0.0,77.1723118797061,0.0,263148.0,82.65,5.14,74.99,428364379.0,0.7,0.8,0.8,0.4,0.9,1.0,1.0,26.745000000000005,19.970000000000027,34.410000000000025,515.53,691.77,619.9000000000002,8434.55,1.297,-0.023988036604192294,0.3491247031738341,6
대구광역시,동구,15.5,17.5,52.75,19.166666666666668,10.5,60.75,176.16666666666666,1.0,60.17340882806962,11.924490352829991,0.0,61.245301905763256,0.0,334909.0,62.24,11.03,2.92,182148857.0,1.2,1.5,1.4,1.1,1.3,1.5,1.3,19.664999999999992,-0.0900000000000034,-5.819999999999991,246.84,314.99,379.98,4561.36,1.164,0.06360586092738259,0.25086323409380595,6
대구광역시,북구,3.333333333333333,26.166666666666668,71.5,38.083333333333336,9.166666666666666,16.75,165.0,1.0,48.760688160134166,8.291888846368991,0.0,100.0,0.0,430912.0,46.75,8.15,11.7,93989988.0,1.5,1.5,1.8,0.5,1.8,1.6,1.6,12.719999999999972,9.920000000000016,0.5400000000000205,355.63,367.03,446.47,5623.86,1.238,0.5551695677213766,0.1889797981763965,0
대구광역시,서구,2.0,4.416666666666667,20.166666666666668,18.0,0.0,3.25,47.833333333333336,1.0,10.68305717571106,3.2380693441949173,0.0,100.0,0.0,159827.0,47.7,8.1,25.56,17323439.0,0.7,0.8,0.9,0.6,0.4,0.8,0.4,100.515,9.349999999999994,5.039999999999992,175.12,250.25,404.16,4085.12,0.926,0.12555567645974317,-0.6511348059466491,7
대구광역시,수성구,3.0,26.0,68.41666666666667,18.5,6.416666666666667,28.08333333333333,150.41666666666666,1.0,48.8232018463141,9.09905219910288,0.0,100.0,0.0,411553.0,45.62,4.84,0.0,76534325.0,1.4,1.5,1.1,0.3,2.0,1.4,2.3,15.130000000000026,4.310000000000001,-15.409999999999997,347.88,323.91,402.72,5185.77,1.036,0.4629498012373082,0.08234003745595915,0
대구광역시,중구,4.666666666666667,3.583333333333333,51.91666666666666,29.25,0.0,12.25,101.66666666666669,1.0,0.0,0.0,0.0,100.0,0.0,80199.0,42.11,38.92,0.0,7055955.0,0.6,0.9,1.8,0.7,0.4,1.0,0.6,155.115,8.060000000000002,-24.82,296.51,384.63,440.24,5576.2,1.044,0.26184466428089775,-0.4966521700092958,7
대전광역시,대덕구,6.833333333333333,13.25,29.58333333333333,18.166666666666668,4.666666666666667,11.333333333333334,83.83333333333333,1.0,39.88006367414123,7.727530620944598,0.0,100.0,0.0,172746.0,57.85,2.8,51.03,68737017.0,1.0,1.0,1.1,0.7,0.7,0.8,0.8,-1.9450000000000216,16.5,40.31999999999999,325.72,444.78,534.05,6282.66,1.262,0.14588489955543893,-0.19709030263620977,7
대전광역시,동구,12.583333333333334,12.416666666666666,36.083333333333336,13.333333333333334,6.166666666666667,17.416666666666668,98.0,1.0,60.33077151581914,9.029509379381803,0.0,74.95411538169105,0.0,219751.0,57.13,7.0,2.26,136686124.0,0.9,1.0,1.3,0.9,0.6,1.0,0.7,-2.300000000000012,2.3100000000000023,0.25,362.01,358.26,457.02,5727.8,0.975,-0.036877500702271,-0.1180604653754907,7
대전광역시,서구,7.0,33.666666666666664,65.25,19.83333333333333,8.25,21.25,155.25,1.0,49.062457444192056,10.678599173644248,0.0,56.11129907262446,0.0,470374.0,41.95,4.78,2.0,95453034.0,2.4,2.4,2.3,0.6,2.3,2.1,2.6,12.899999999999974,12.330000000000013,-11.910000000000029,482.61,549.71,510.63,7409.21,1.233,0.7803862358363945,0.5817178193343674,2
대전광역시,유성구,12.166666666666666,30.08333333333333,92.41666666666669,19.08333333333333,6.833333333333333,23.416666666666668,184.0,1.0,47.38486449342793,13.617536162551858,0.0,100.0,0.0,356093.0,45.18,7.73,19.18,176610390.0,1.7,1.5,1.5,0.8,2.2,1.8,2.0,1.2399999999999525,40.80000000000001,61.22000000000003,859.05,1100.0,851.6400000000001,13201.45,1.2919999999999998,0.7529412372484544,0.6947507009602527,2
대전광역시,중구,6.083333333333333,10.166666666666666,47.25,18.916666666666668,2.9166666666666665,23.916666666666668,109.25,1.0,58.27275566994579,9.095180852409053,0.0,81.94971767491297,0.0,227108.0,54.83,8.22,0.0,62181987.0,1.3,1.2,1.4,1.1,0.7,1.1,1.0,-3.300000000000012,3.7600000000000193,-14.849999999999996,291.03,312.05,388.15,4871.11,1.008,0.10423591444223948,-0.1355334206266324,7
부산광역시,강서구,18.83333333333333,34.75,53.66666666666666,8.416666666666666,19.08333333333333,16.75,151.5,0.6721786471043755,14.879500560777045,18.094950256319247,0.3278213528956245,67.21786471043755,6.830663521525105,143207.0,139.35,29.22,198.33,182156982.0,0.4,0.6,0.8,0.4,1.1,0.8,0.7,0.4900000000000091,49.46000000000001,111.98,370.21,745.99,542.14,7456.98,1.536,-0.213729701639175,0.122440442350718,6
부산광역시,금정구,1.8333333333333333,17.416666666666668,25.83333333333333,11.916666666666666,7.166666666666667,40.333333333333336,104.5,1.0,62.25899675167642,6.051206835249125,0.0,100.0,0.0,221256.0,44.59,3.22,4.8,65278566.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,-9.849999999999994,6.810000000000002,-9.210000000000008,241.54,251.91,352.89,4155.1,0.998,0.04100955537512999,-0.2243470351534229,7
부산광역시,기장군,9.75,33.583333333333336,76.75,18.916666666666668,37.41666666666666,55.25,231.66666666666663,0.9853824688468956,64.8512763046285,12.722570838395493,0.0146175311531044,98.53824688468956,1.4617531153104444,178614.0,96.68,6.24,48.28,218333487.0,0.6,0.6,0.8,0.7,0.7,0.9,0.8,18.695,-28.30999999999995,12.70999999999998,661.96,886.1800000000002,813.84,11000.31,1.005,-0.04210481493928784,0.4263531141696376,6
부산광역시,남구,10.583333333333334,7.333333333333333,42.333333333333336,13.666666666666666,15.333333333333334,12.25,101.5,0.6696418995333526,19.510106755643463,0.825096681717507,0.3303581004666473,66.96418995333526,33.03581004666473,256333.0,38.47,4.06,18.34,26824050.0,0.9,1.1,0.9,0.4,1.0,1.0,1.1,-4.254999999999996,10.480000000000018,-5.3300000000000125,277.61,266.46,342.87,4330.62,0.99,0.08864662770953363,-0.49110578073803435,7
부산광역시,동구,9.333333333333334,1.5833333333333333,19.58333333333333,9.0,4.416666666666667,15.833333333333334,59.75,0.8479014396671182,23.56330658082402,0.6040469046574726,0.1520985603328817,84.79014396671182,15.209856033288178,86462.0,29.17,28.86,19.91,10121140.0,0.3,0.4,0.9,0.9,0.4,0.5,0.2,2.644999999999982,10.03,-3.3700000000000045,102.81,177.54,239.01,2566.0,1.017,-0.27605765075153343,-0.7709551710813388,4
부산광역시,동래구,3.333333333333333,9.833333333333334,26.166666666666668,16.5,0.25,27.08333333333333,83.16666666666667,1.0,25.916706358054224,1.6613069069841688,0.0,100.0,0.0,273226.0,35.01,4.24,0.56,16630552.0,1.1,1.1,1.0,0.8,1.1,1.0,1.3,-7.135000000000019,7.620000000000003,-25.129999999999995,388.69000000000005,422.98,498.15,6292.53,1.063,0.3696622742779601,-0.30011246410137743,0
부산광역시,부산진구,4.416666666666667,13.0,37.833333333333336,25.5,3.1666666666666665,27.916666666666668,111.83333333333331,1.0,32.33715254116625,0.9964088830593502,0.0,100.0,0.0,355917.0,31.1,13.6,0.0,29666486.0,1.5,1.7,2.2,1.4,1.6,1.8,1.5,7.329999999999983,8.780000000000001,-21.340000000000003,313.68,409.49,455.41,5801.39,0.971,0.5719566247179885,0.00904513369473393,0
부산광역시,북구,4.25,9.666666666666666,23.25,9.666666666666666,2.0,13.916666666666666,62.75,1.0,55.51416012734988,2.1530891662679843,0.0,100.0,0.0,278857.0,34.45,2.18,0.0,39373771.0,0.9,0.9,0.8,0.6,0.9,0.9,1.0,-14.740000000000007,1.7699999999999818,-21.32,308.5,350.25,468.14,5424.13,0.963,0.13072014431417167,-0.36983850500973553,7
부산광역시,사상구,4.416666666666667,12.916666666666666,19.08333333333333,16.416666666666668,1.5,11.833333333333334,66.16666666666667,1.0,33.63359969977518,1.434346245908779,0.0,100.0,0.0,203789.0,40.3,2.35,32.34,36105077.0,1.0,0.9,1.1,0.7,1.0,0.8,0.6,-11.52000000000001,24.170000000000016,21.519999999999985,254.82,372.46,496.67,5446.92,1.12,0.1901626282551689,-0.3525541248077993,7
부산광역시,사하구,7.75,14.333333333333334,32.5,20.08333333333333,14.666666666666666,12.0,101.33333333333331,0.4916945817017698,15.52107438772562,2.094164529649365,0.5083054182982303,49.16945817017698,10.717298374456169,301987.0,34.62,2.15,31.89,41783913.0,1.3,1.2,1.3,0.5,1.2,1.1,1.5,-2.9099999999999966,12.430000000000009,-1.920000000000016,273.84000000000003,326.9,436.54,4994.71,0.942,0.24121447533864676,-0.3392530169019614,7
부산광역시,서구,5.25,3.583333333333333,19.166666666666668,8.833333333333334,5.916666666666667,13.083333333333334,55.833333333333336,0.4897664517684501,22.90507251955448,1.5425180385921011,0.5102335482315499,48.97664517684501,51.02335482315499,105192.0,41.57,10.58,8.48,13975503.0,0.3,0.4,0.4,0.5,0.4,0.4,0.3,-0.1599999999999966,6.700000000000002,-9.059999999999988,107.39,129.52,206.98,2211.15,0.636,-0.38074798476793836,-1.0103156747972248,4
부산광역시,수영구,3.8333333333333335,9.416666666666666,32.833333333333336,16.75,1.25,14.333333333333334,78.41666666666667,0.784989809191515,16.49930481554129,0.1462361670433506,0.215010190808485,78.49898091915149,21.5010190808485,174806.0,37.76,4.29,0.67,10218072.0,0.8,0.9,0.8,0.9,0.9,1.0,0.9,6.360000000000013,-6.510000000000019,-25.929999999999986,266.02,369.6,403.28,5130.26,0.925,0.14551642790330496,-0.5913950325852795,7
부산광역시,연제구,0.4166666666666667,7.5,11.583333333333334,8.75,0.0,12.333333333333334,40.583333333333336,1.0,24.028349947559047,0.4256956952942874,0.0,100.0,0.0,203536.0,37.72,3.78,0.31,12105139.0,0.7,0.8,0.6,0.3,0.8,0.7,0.6,-8.814999999999998,14.050000000000011,-18.23000000000001,262.38,351.68,417.87,4988.11,1.162,0.1601314645679489,-0.615692993285534,7
부산광역시,영도구,14.833333333333334,6.0,22.5,4.083333333333333,8.833333333333334,15.166666666666666,71.41666666666667,0.2675280253874599,6.915521830572627,0.7884013586801991,0.7324719746125401,26.75280253874599,73.247197461254,108156.0,44.5,7.38,16.75,14199344.0,0.3,0.4,0.4,0.4,0.3,0.5,0.3,-0.75,3.5,-2.0,126.68,149.73,261.79,2677.34,0.5489999999999999,-0.4337313965324125,-1.037294204593003,4
부산광역시,중구,2.5,3.4166666666666665,26.0,18.08333333333333,3.25,4.0,57.25,0.7528870955682025,2.446145532092844,0.0495416779159631,0.2471129044317974,75.28870955682025,24.71129044317975,39689.0,22.57,47.45,4.81,3012847.0,0.4,0.4,1.0,0.9,0.3,0.6,0.1,5.289999999999992,-0.3599999999999994,-5.329999999999998,93.53,155.68,219.03,2363.09,1.374,-0.21172756289361302,-0.9074974114987835,4
부산광역시,해운대구,13.416666666666666,41.75,74.33333333333333,24.83333333333333,12.5,35.5,202.3333333333333,0.9833747180535034,50.10855271545049,3.166114511228936,0.0166252819464966,98.33747180535036,1.662528194649665,386785.0,32.18,8.7,3.48,51541038.0,1.4,1.7,1.9,2.5,2.1,1.7,2.1,8.884999999999991,-6.189999999999998,-24.359999999999985,391.13,468.08,507.88,6557.39,1.142,0.509637268696924,0.43714424598126034,2
서울특별시,강남구,4.083333333333333,86.58333333333333,252.8333333333333,24.83333333333333,0.0,20.08333333333333,388.4166666666667,1.0,15.249226709611548,3.428808521623116,0.0,100.0,0.0,529102.0,45.72,3.17,0.0,39497893.0,3.2,4.1,2.7,1.1,5.3,3.4,3.6,83.09000000000003,65.72,12.769999999999984,419.0,704.14,549.62,8018.33,1.765,1.7138079498866279,1.3059638182153086,8
서울특별시,강동구,2.0,25.33333333333333,74.91666666666667,18.08333333333333,0.4166666666666667,14.0,134.75,1.0,11.519003976306925,8.333226435699363,0.0,100.0,0.0,460067.0,28.15,1.51,0.17,24590497.0,1.6,1.6,1.1,0.5,1.8,1.3,1.9,14.60499999999999,6.819999999999991,-3.3600000000000136,278.35,363.19,393.76,4939.21,1.1840000000000002,0.6482068698400246,-0.09265315799339775,0
서울특별시,강북구,4.916666666666667,14.583333333333334,36.5,21.08333333333333,2.9166666666666665,17.75,97.75,1.0,52.96588228330668,0.3986627358862759,0.0,100.0,0.0,293660.0,37.11,0.93,0.0,23600402.0,1.2,0.9,0.8,0.6,0.8,1.0,0.7,1.75,1.4900000000000089,-17.72,215.82,251.85,365.06,4115.29,0.992,0.14150457306273134,-0.34945739945989823,7
서울특별시,강서구,5.416666666666667,41.91666666666666,107.66666666666669,16.5,0.6666666666666666,18.5,190.66666666666663,1.0,6.619583552895112,10.37816045057514,0.0,100.0,0.0,569166.0,25.86,2.33,5.13,41453336.0,2.1,2.0,1.4,0.7,2.3,1.8,1.9,114.515,22.26000000000002,-2.5,350.4,574.08,522.01,6924.88,1.128,0.9442290668444402,0.2824072704717878,2
서울특별시,관악구,1.25,20.58333333333333,50.333333333333336,23.666666666666668,6.416666666666667,24.166666666666668,126.41666666666669,1.0,54.33644791909153,0.6081895224655878,0.0,100.0,0.0,486752.0,31.48,0.81,0.0,29568309.0,1.8,1.4,1.0,0.6,1.6,1.3,1.4,59.15000000000001,4.769999999999982,-1.1299999999999957,223.47,340.66,328.79,4501.9,1.144,0.4580853340708537,-0.050979331679199276,0
서울특별시,광진구,6.583333333333333,22.666666666666668,62.66666666666666,20.5,4.0,8.583333333333334,125.0,1.0,14.483820460360002,0.2192371764406857,0.0,100.0,0.0,337416.0,34.36,0.61,0.0,17062837.0,1.9,1.4,1.2,0.5,1.6,1.3,1.5,13.045000000000016,10.390000000000017,-4.700000000000017,271.95,359.19,357.18,4820.6,1.153,0.5581594243806223,-0.15698516941082846,0
서울특별시,구로구,1.25,12.083333333333334,46.0,16.0,2.0,10.666666666666666,88.0,1.0,14.734722239327846,3.04724376758265,0.0,100.0,0.0,395315.0,25.98,1.3,10.61,20121577.0,1.3,1.4,1.2,0.7,1.3,1.2,1.4,34.17500000000001,27.139999999999983,-1.0999999999999943,318.98,497.56,506.7000000000001,6394.44,1.409,0.6176593052526664,-0.20856557388623712,0
서울특별시,금천구,1.1666666666666667,9.583333333333334,39.66666666666666,16.75,2.9166666666666665,6.333333333333333,76.41666666666667,1.0,20.85777839085477,0.3735432003464312,0.0,100.0,0.0,229642.0,25.45,0.65,17.95,13020502.0,0.9,1.2,1.0,0.4,1.0,0.9,0.8,19.03,30.16,20.56,255.26,472.51,478.44,5869.04,1.808,0.411869464627006,-0.3654071177724892,0
서울특별시,노원구,8.5,28.58333333333333,87.66666666666667,15.083333333333334,5.833333333333333,28.416666666666668,174.08333333333334,1.0,43.28543242836507,1.0425168911538316,0.0,100.0,0.0,503734.0,27.63,1.19,0.0,35439055.0,1.4,1.2,1.1,0.2,1.6,1.1,2.0,1.6949999999999932,5.490000000000008,-21.789999999999992,366.74,335.48,446.48,5559.73,1.112,0.5035795992286559,0.04522906159638009,0
서울특별시,도봉구,1.25,13.75,48.75,11.083333333333334,2.25,19.08333333333333,96.16666666666669,1.0,45.939422357982735,1.6796380569910718,0.0,100.0,0.0,311694.0,27.96,0.86,4.73,20651010.0,0.9,0.9,0.8,0.1,1.0,0.7,1.0,-5.545000000000017,0.9099999999999966,-16.47,211.31,237.52,359.75,3985.23,1.068,0.1652450389643912,-0.4225798499757165,7
서울특별시,동대문구,3.75,22.75,38.25,29.0,2.083333333333333,10.333333333333334,106.16666666666669,1.0,5.122985816674743,0.3839653725289272,0.0,100.0,0.0,336644.0,38.73,2.46,0.0,14216012.0,1.2,1.2,1.4,0.8,1.1,1.1,1.1,-0.1949999999999932,17.97999999999999,-5.650000000000006,287.26,365.77,448.94,5424.31,1.133,0.5243764947368469,-0.26351233107062827,0
